message,label
อ่านข่าวเรื่องกู้เงีนมาน่ากลัวมาก 🙏,ham
"ระบบพบความผิดปกติ
OTP:16287
กรอกที่ http://promo-sale99.net/3z38h1 🚨",spam
พัสดุตกค้าง ชำระ 44710 ที่ http://promo-sale99.net/1layq6,spam
Krungsri แจ้งเตือน OTP 74676 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/mcm2xj 🎉,spam
OTP เมื่อกี้คือ 29477 ใช่ไหม 💰,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/fit5ko ก่อน,spam
"ระบบพบความผิดปกติ
OTP:3871
กรอกที่ http://account-verify.co/5p99b5",spam
โอน 20828 บาทแล้วนะ ดูสลิปที่ http://fastloan-now.vip/zvcpft,spam
"ระบบพบความผิดปกติ
OTP:24164
กรอกที่ http://promo-sale99.net/50ud8k",spam
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/n1m97b,spam
ไปธนาคารยืนยนบัญชีพรุ่งนี้ 😱,ham
ไปธนาคารยืนยนบัญชีพรุ่งนี้ 🚨,ham
เราได้กำไร 66% จริง สนใจไหม http://secure-update.live/3rwtao,spam
นัท โอนเงินให้แล้ว 38038 บาทนะ 🚨,ham
เราได้กำไร 49% จริง สนใจไหม http://promo-sale99.net/jm0sj5,spam
ส่งไฟล์ให้แล้ว http://kku.ac.th/o3dp96,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://secure-update.live/jh524j,spam
เราได้กำไร 35% จริง สนใจไหม http://delivery-check.me/xozgem,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://bank-confirm.site/co3uw6 ก่อน,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://account-verify.co/w63qm7 ก่อน 🚨,spam
เราได้กำไร 72% จริง สนใจไหม http://account-verify.co/apiedj,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/6y90ec ก่อน,spam
เราได้กำไร 21% จริง สนใจไหม http://secure-update.live/sf8e83 🤣,spam
โอน 73983 บาทแล้วนะ ดูสลิปที่ http://bank-confirm.site/06tilg,spam
มีคดีค้างชำระ ตรวจสอบดว่น http://delivery-check.me/9cvnl2,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/od28yx ก่อน,spam
ร้านนี้ลด 36% จริง 555 ✨,ham
พัสดุตกค้าง ชำระ 2189 ที่ http://bank-confirm.site/8rtbna,spam
OTP เมื่อกี้คือ 40297 ใช่ไหม,ham
พ่อ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/sf83zv 🤣,spam
ระบบแจ้งเตือนความปลอดภัยในบริษัทเรา 🤣,ham
OTP เมื่อกี้คือ 812818 ใช่ไหม,ham
KBank แจ้งเตือน OTP 53984 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/6pf9v1,spam
อ่านข่าวเรื่องกู้เงีนมาน่ากลัวมาก 📲,ham
เราได้กำไร 34% จริง สนใจไหม http://bank-confirm.site/j2wb4m,spam
"ระบบพบความผิดปกติ
OTP:43827
กรอกที่ http://delivery-check.me/j0u5nc",spam
เราได้กำไร 41% จริง สนใจไหม http://promo-sale99.net/yetjq2 💸,spam
ดูคลิปนี้สิ http://facebook.com/5b0an7,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://account-verify.co/cophfn ก่อน,spam
"ระบบพบความผิดปกติ
OTP:7709
กรอกที่ http://account-verify.co/ttjrlz",spam
ประชุม 12 โมงนะ,ham
ดูคลิปนี้สิ http://pantip.com/3cax5r 🔥,ham
ส่งไฟล์ให้แล้ว http://kku.ac.th/laihyr,ham
KBank ส่งแจ้งเตือน OTP เฉยๆ อย่ากดลิงก์ปลอม 📲,ham
โอ๊ต ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://account-verify.co/gxyjel,spam
มีคดีค้างชำระ ตรวจสอบดว่น http://secure-update.live/c423zt 📲,spam
เราได้กำไร 44% จริง สนใจไหม http://promo-sale99.net/ffrg06,spam
พัสดุตกค้าง ชำระ 46338 ที่ http://fastloan-now.vip/4ysmw0,spam
ไปธนาคารยืนยันบัญชีพรุ่งนี้ 🔥,ham
ส่งไฟล์ให้แล้ว http://youtube.com/hfr5gr 🙏,spam
พัสดุตกค้าง ชำระ 78425 ที่ http://delivery-check.me/qz529b 🤣,spam
ส่งไฟล์ให้แล้ว http://scb.co.th/wjwiwl,ham
เราได้กำไร 25% จริง สนใจไหม http://delivery-check.me/rcnr9s 😱,spam
พ่อ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://bank-confirm.site/quz06y,spam
มีคดีค้างชำระ ตรวจสอบดว่น http://delivery-check.me/c9ccq8,spam
พัสดุตกค้าง ชำระ 9700 ที่ http://bank-confirm.site/otxxc8 🚨,spam
ร้านนี้ลด 57% จริง 555,ham
ร้านนี้ลด 47% จริง 555,ham
ดูคลิปนี้สิ http://facebook.com/vdqw8e,ham
มีคดีค้างชำระ ตรวจสอบด่วน http://fastloan-now.vip/ku5wmj,spam
ดูคลิปนี้สิ http://github.com/f8c6ye,ham
ส่งไฟล์ให้แล้ว http://facebook.com/oxhpa2,ham
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://promo-sale99.net/wcy7at 🤣,spam
OTP เมื่อกี้คือ 4253 ใช่ไหม,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/xjvkao ก่อน 📲,spam
มีคดีค้างชำระ ตรวจสอบดว่น http://fastloan-now.vip/ulb855 🙏,spam
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/95y8eb ก่อน,spam
พัสดุตกค้าง ชำระ 47995 ที่ http://delivery-check.me/8zwmsy,spam
โอน 10348 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/lbywba 😱,spam
OTP เมื่อกี้คือ 4213 ใช่ไหม 🎉,ham
OTP เมื่อกี้คือ 4899 ใช่ไหม,ham
ส่งไฟล์ให้แล้ว http://pantip.com/skpg7p ✨,ham
มีคดีค้างชำระ ตรวจสอบดว่น http://fastloan-now.vip/k20044,spam
"ระบบพบความผิดปกติ
OTP:21319
กรอกที่ http://fastloan-now.vip/ljsu67 🤣",spam
พัสดุตกค้าง ชำระ 18337 ที่ http://fastloan-now.vip/s0t7gw,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://promo-sale99.net/stu446,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/jcd8cn,spam
นัท ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/yeurn6,spam
Krungsri แจ้งเตือน OTP 196467 หากไม่ใช่คุณยืนยนที่ http://delivery-check.me/wrijvf 💰,spam
ดูคลิปนี้สิ http://kku.ac.th/vdp66s,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://fastloan-now.vip/xd63nh ก่อน,spam
โอน 71881 บาทแล้วนะ ดูสลิปที่ http://delivery-check.me/u2gp6i ✨,spam
"ระบบพบความผิดปกติ
OTP:7102
กรอกที่ http://fastloan-now.vip/o07tjs 🚨",spam
พัสดุตกค้าง ชำระ 68185 ที่ http://delivery-check.me/qxax5e,spam
มีคดีค้างชำระ ตรวจสอบด่วน http://bank-confirm.site/plcjj7 ✨,spam
โอ๊ต โอนเงินให้แล้ว 60925 บาทนะ,ham
ส่งไฟล์ให้แล้ว http://github.com/69tiq8,ham
บอย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://bank-confirm.site/g71lb4,spam
เราได้กำไร 49% จริง สนใจไหม http://fastloan-now.vip/kctbr8,spam
พี่ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://bank-confirm.site/utxt0k 📲,spam
Krungsri ส่งแจ้งเตือน OTP เฉยๆ อย่ากดลิงก์ปลอม ✨,ham
เราได้กำไร 11% จริง สนใจไหม http://bank-confirm.site/i7x9u4,spam
ก้อย ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://delivery-check.me/6sxm5c 📲,spam
โอ๊ต โอนเงินให้แล้ว 24767 บาทนะ,ham
โอน 42254 บาทแล้วนะ ดูสลิปที่ http://account-verify.co/mqtibb ✨,spam
พ่อ ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/ayx35o,spam
BangkokBank แจ้งเตือน OTP 8706 หากไม่ใช่คุณยืนยันที่ http://fastloan-now.vip/lzcg7z,spam
โอน 17707 บาทแล้วนะ ดูสลิปที่ http://promo-sale99.net/w1bpa5,spam
เราได้กำไร 11% จริง สนใจไหม http://bank-confirm.site/sio6yl,spam
ส่งไฟล์ให้แล้ว http://github.com/qhdijj,ham
ส่งไฟล์ให้แล้ว http://facebook.com/hgq3re 💰,ham
เรื่องที่คุยไว้ ลองเข้าไปดู http://delivery-check.me/6ovrwa ก่อน,spam
"ระบบพบความผิดปกติ
OTP:574324
กรอกที่ http://fastloan-now.vip/yep59a",spam
โอน 5822 บาทแล้วนะ ดูสลิปที่ http://secure-update.live/ei0kuf 💰,spam
Krungsri แจ้งเตือน OTP 9405 หากไม่ใช่คุณยืนยันที่ http://bank-confirm.site/0kq9kg,spam
"ระบบพบความผิดปกติ
OTP:53657
กรอกที่ http://fastloan-now.vip/eqy3u4",spam
ตั้ม ลองดูอันนี้ก่อน เดี๋ยวคุยกัน http://fastloan-now.vip/rr89ul 🙏,spam
